# JUST Configuration File
# 2024 Dec 30 : throughput : spec
#
OPTICS 4.4 0.41 0.60 26.5 26.5 26.5 26.5 26.5
SPOT 19.1 20.9 24.4 27.8 31.3
VIGNET 0.85 0.84 0.83 0.81 0.79
FIBER 87.5
ARMS 3
MEDIUM_RESOLUTION 0
PARAM 0 365 570 4096 7
PARAM 1 540 745 4096 7
PARAM 2 720 925 4096 7
CAMERA 0 1.55  16 15.0 173 32.0 14.1 2.0e-4 4 100
CAMERA 1 1.55  16 15.0 173 32.0 14.1 1.0e-4 4 100
CAMERA 2 1.55  40 15.0 100 32.0 14.1 0.01   4 100
THRPUT
  435.0  0.7219  0.7054  1.0000  0.6425  0.9233  0.3021
  436.0  0.7223  0.7074  1.0000  0.6440  0.9228  0.3036
  437.0  0.7227  0.7094  1.0000  0.6452  0.9223  0.3051
  438.0  0.7231  0.7113  1.0000  0.6464  0.9217  0.3064
  439.0  0.7235  0.7133  1.0000  0.6484  0.9211  0.3082
  440.0  0.7238  0.7153  1.0000  0.6504  0.9205  0.3100
  441.0  0.7242  0.7173  1.0000  0.6521  0.9198  0.3116
  442.0  0.7246  0.7193  1.0000  0.6536  0.9191  0.3131
  443.0  0.7250  0.7213  1.0000  0.6548  0.9183  0.3145
  444.0  0.7254  0.7234  1.0000  0.6555  0.9176  0.3156
  445.0  0.7258  0.7254  1.0000  0.6573  0.9168  0.3173
  446.0  0.7262  0.7274  1.0000  0.6594  0.9161  0.3191
  447.0  0.7266  0.7294  1.0000  0.6612  0.9153  0.3207
  448.0  0.7270  0.7315  1.0000  0.6628  0.9145  0.3223
  449.0  0.7274  0.7335  1.0000  0.6644  0.9137  0.3239
  450.0  0.7278  0.7356  1.0000  0.6659  0.9130  0.3254
  451.0  0.7281  0.7376  1.0000  0.6673  0.9122  0.3269
  452.0  0.7285  0.7397  1.0000  0.6690  0.9115  0.3286
  453.0  0.7289  0.7418  1.0000  0.6704  0.9108  0.3302
  454.0  0.7293  0.7438  1.0000  0.6719  0.9101  0.3317
  455.0  0.7297  0.7459  1.0000  0.6737  0.9094  0.3335
  456.0  0.7301  0.7480  1.0000  0.6754  0.9087  0.3352
  457.0  0.7305  0.7501  1.0000  0.6772  0.9080  0.3369
  458.0  0.7309  0.7522  1.0000  0.6788  0.9073  0.3386
  459.0  0.7313  0.7543  1.0000  0.6803  0.9067  0.3402
  460.0  0.7317  0.7564  1.0000  0.6816  0.9060  0.3418
  461.0  0.7321  0.7585  1.0000  0.6828  0.9053  0.3432
  462.0  0.7325  0.7606  1.0000  0.6841  0.9046  0.3448
  463.0  0.7329  0.7628  1.0000  0.6858  0.9040  0.3466
  464.0  0.7333  0.7649  1.0000  0.6871  0.9033  0.3481
  465.0  0.7337  0.7670  1.0000  0.6884  0.9027  0.3497
  466.0  0.7340  0.7692  1.0000  0.6894  0.9021  0.3511
  467.0  0.7344  0.7713  1.0000  0.6888  0.9014  0.3518
  468.0  0.7348  0.7735  1.0000  0.6894  0.9009  0.3530
  469.0  0.7352  0.7756  1.0000  0.6933  0.9003  0.3559
  470.0  0.7356  0.7778  1.0000  0.6949  0.8998  0.3577
  471.0  0.7360  0.7800  1.0000  0.6961  0.8992  0.3594
  472.0  0.7364  0.7822  1.0000  0.6973  0.8988  0.3610
  473.0  0.7368  0.7844  1.0000  0.6985  0.8983  0.3626
  474.0  0.7372  0.7865  1.0000  0.6997  0.8979  0.3643
  475.0  0.7376  0.7887  1.0000  0.7008  0.8975  0.3659
  476.0  0.7380  0.7910  1.0000  0.7019  0.8971  0.3675
  477.0  0.7384  0.7932  1.0000  0.7028  0.8968  0.3691
  478.0  0.7388  0.7954  1.0000  0.7037  0.8964  0.3707
  479.0  0.7392  0.7976  1.0000  0.7044  0.8961  0.3722
  480.0  0.7396  0.7998  1.0000  0.7049  0.8958  0.3735
  481.0  0.7400  0.8021  1.0000  0.7054  0.8956  0.3749
  482.0  0.7404  0.8043  1.0000  0.7061  0.8953  0.3765
  483.0  0.7408  0.8066  1.0000  0.7054  0.8951  0.3772
  484.0  0.7412  0.8088  1.0000  0.7048  0.8948  0.3781
  485.0  0.7416  0.8111  1.0000  0.7089  0.8946  0.3814
  486.0  0.7420  0.8133  1.0000  0.7099  0.8944  0.3832
  487.0  0.7424  0.8156  1.0000  0.7106  0.8942  0.3847
  488.0  0.7428  0.8179  1.0000  0.7114  0.8940  0.3863
  489.0  0.7432  0.8202  1.0000  0.7124  0.8937  0.3881
  490.0  0.7436  0.8225  1.0000  0.7132  0.8935  0.3897
  491.0  0.7440  0.8248  1.0000  0.7137  0.8933  0.3912
  492.0  0.7443  0.8271  1.0000  0.7128  0.8930  0.3919
  493.0  0.7447  0.8294  1.0000  0.7124  0.8927  0.3928
  494.0  0.7451  0.8317  1.0000  0.7150  0.8924  0.3954
  495.0  0.7455  0.8340  1.0000  0.7157  0.8921  0.3970
  496.0  0.7459  0.8364  1.0000  0.7161  0.8918  0.3984
  497.0  0.7463  0.8387  1.0000  0.7163  0.8914  0.3997
  498.0  0.7467  0.8411  1.0000  0.7164  0.8910  0.4009
  499.0  0.7471  0.8434  1.0000  0.7162  0.8906  0.4019
  500.0  0.7475  0.8458  1.0000  0.7156  0.8902  0.4027
  501.0  0.7473  0.8462  1.0000  0.7147  0.8897  0.4021
  502.0  0.7471  0.8467  1.0000  0.7132  0.8892  0.4011
  503.0  0.7468  0.8472  1.0000  0.7115  0.8887  0.4001
  504.0  0.7466  0.8477  1.0000  0.7140  0.8882  0.4013
  505.0  0.7463  0.8481  1.0000  0.7147  0.8877  0.4016
  506.0  0.7461  0.8486  1.0000  0.7146  0.8872  0.4014
  507.0  0.7458  0.8491  1.0000  0.7140  0.8868  0.4010
  508.0  0.7456  0.8496  1.0000  0.7128  0.8864  0.4002
  509.0  0.7453  0.8500  1.0000  0.7100  0.8861  0.3986
  510.0  0.7451  0.8505  1.0000  0.7088  0.8858  0.3979
  511.0  0.7449  0.8510  1.0000  0.7105  0.8857  0.3989
  512.0  0.7446  0.8515  1.0000  0.7108  0.8856  0.3991
  513.0  0.7444  0.8519  1.0000  0.7104  0.8855  0.3989
  514.0  0.7441  0.8524  1.0000  0.7098  0.8855  0.3987
  515.0  0.7439  0.8529  1.0000  0.7090  0.8855  0.3983
  516.0  0.7436  0.8534  1.0000  0.7079  0.8855  0.3978
  517.0  0.7434  0.8538  1.0000  0.7064  0.8855  0.3971
  518.0  0.7432  0.8543  1.0000  0.7044  0.8855  0.3960
  519.0  0.7429  0.8548  1.0000  0.7029  0.8854  0.3952
  520.0  0.7427  0.8553  1.0000  0.7030  0.8852  0.3953
  521.0  0.7424  0.8557  1.0000  0.7023  0.8850  0.3949
  522.0  0.7422  0.8562  1.0000  0.7011  0.8847  0.3942
  523.0  0.7419  0.8567  1.0000  0.6998  0.8844  0.3934
